visit_id,cookie_id,page_id,event_type,sequence_number,event_time
29c1f2,411419,4,1,3,03/17/2020
29c1f2,411419,5,1,4,03/17/2020
29c1f2,411419,5,2,5,03/17/2020
29c1f2,411419,6,1,6,03/17/2020
29c1f2,411419,7,1,7,03/17/2020
29c1f2,411419,7,2,8,03/17/2020
29c1f2,411419,9,1,9,03/17/2020
29c1f2,411419,10,1,10,03/17/2020
29c1f2,411419,10,2,11,03/17/2020
29c1f2,411419,12,1,12,03/17/2020
495850,30f0db,1,1,1,03/08/2020
495850,30f0db,2,1,2,03/08/2020
495850,30f0db,3,1,3,03/08/2020
495850,30f0db,6,1,4,03/08/2020
495850,30f0db,9,1,5,03/08/2020
32723f,525c96,1,1,1,03/28/2020
32723f,525c96,2,1,2,03/28/2020
32723f,525c96,3,1,3,03/28/2020
32723f,525c96,3,2,4,03/28/2020
32723f,525c96,6,1,5,03/28/2020
32723f,525c96,6,2,6,03/28/2020
32723f,525c96,8,1,7,03/28/2020
32723f,525c96,8,2,8,03/28/2020
32723f,525c96,10,1,9,03/28/2020
32723f,525c96,11,1,10,03/28/2020
32723f,525c96,12,1,11,03/28/2020
b75c99,1b7706,1,1,1,03/07/2020
b75c99,1b7706,4,1,2,03/07/2020
b75c99,1b7706,4,2,3,03/07/2020
b75c99,1b7706,5,1,4,03/07/2020
b75c99,1b7706,5,2,5,03/07/2020
b75c99,1b7706,7,1,6,03/07/2020
b75c99,1b7706,7,2,7,03/07/2020
b75c99,1b7706,10,1,8,03/07/2020
b75c99,1b7706,10,2,9,03/07/2020
b75c99,1b7706,11,1,10,03/07/2020
07c149,e1e012,1,1,1,03/12/2020
07c149,e1e012,3,1,2,03/12/2020
07c149,e1e012,3,2,3,03/12/2020
07c149,e1e012,6,1,4,03/12/2020
07c149,e1e012,6,2,5,03/12/2020
07c149,e1e012,8,1,6,03/12/2020
07c149,e1e012,8,2,7,03/12/2020
07c149,e1e012,12,1,8,03/12/2020
07c149,e1e012,13,3,9,03/12/2020
01b6e1,0025a4,1,1,1,04/03/2020
01b6e1,0025a4,2,1,2,04/03/2020
01b6e1,0025a4,8,1,3,04/03/2020
01b6e1,0025a4,9,1,4,04/03/2020
01b6e1,0025a4,10,1,5,04/03/2020
2.63E+03,93e554,1,1,1,03/05/2020
2.63E+03,93e554,2,1,2,03/05/2020
2.63E+03,93e554,3,1,3,03/05/2020
2.63E+03,93e554,4,1,4,03/05/2020
2.63E+03,93e554,5,1,5,03/05/2020
2.63E+03,93e554,6,1,6,03/05/2020
2.63E+03,93e554,7,1,7,03/05/2020
2.63E+03,93e554,9,1,8,03/05/2020
2.63E+03,93e554,9,2,9,03/05/2020
2.63E+03,93e554,10,1,10,03/05/2020
2.63E+03,93e554,11,1,11,03/05/2020
2.63E+03,93e554,12,1,12,03/05/2020
84bf22,750a79,1,1,1,03/21/2020
84bf22,750a79,2,1,2,03/21/2020
84bf22,750a79,3,1,3,03/21/2020
84bf22,750a79,4,1,4,03/21/2020
84bf22,750a79,4,2,5,03/21/2020
84bf22,750a79,12,1,6,03/21/2020
84bf22,750a79,13,3,7,03/21/2020
41a8f4,1ef2ec,1,1,1,03/05/2020
41a8f4,1ef2ec,4,1,2,03/05/2020
41a8f4,1ef2ec,8,1,3,03/05/2020
41a8f4,1ef2ec,10,1,4,03/05/2020
41a8f4,1ef2ec,10,2,5,03/05/2020
41a8f4,1ef2ec,12,1,6,03/05/2020
1.10E+84,81f5e0,1,1,1,03/04/2020
1.10E+84,81f5e0,2,1,2,03/04/2020
1.10E+84,81f5e0,3,1,3,03/04/2020
1.10E+84,81f5e0,3,2,4,03/04/2020
1.10E+84,81f5e0,9,1,5,03/04/2020
1.10E+84,81f5e0,9,2,6,03/04/2020
1.10E+84,81f5e0,11,1,7,03/04/2020
1.10E+84,81f5e0,12,1,8,03/04/2020
1.10E+84,81f5e0,13,3,9,03/04/2020
11aceb,b5fe43,1,1,1,03/11/2020
11aceb,b5fe43,5,1,2,03/11/2020
11aceb,b5fe43,7,1,3,03/11/2020
11aceb,b5fe43,8,1,4,03/11/2020
11aceb,b5fe43,8,2,5,03/11/2020
11aceb,b5fe43,12,1,6,03/11/2020
11aceb,b5fe43,13,3,7,03/11/2020
ac17e7,b60fcf,1,1,1,05/04/2020
ac17e7,b60fcf,2,1,2,05/04/2020
ac17e7,b60fcf,6,1,3,05/04/2020
ac17e7,b60fcf,6,2,4,05/04/2020
ac17e7,b60fcf,8,1,5,05/04/2020
ac17e7,b60fcf,9,1,6,05/04/2020
ac17e7,b60fcf,10,1,7,05/04/2020
ac17e7,b60fcf,10,2,8,05/04/2020
ac17e7,b60fcf,12,1,9,05/04/2020
f3897a,cdb72c,1,1,1,04/11/2020
f3897a,cdb72c,2,1,2,04/11/2020
f3897a,cdb72c,3,1,3,04/11/2020
f3897a,cdb72c,4,1,4,04/11/2020
f3897a,cdb72c,4,2,5,04/11/2020
f3897a,cdb72c,7,1,6,04/11/2020
f3897a,cdb72c,7,2,7,04/11/2020
f3897a,cdb72c,12,1,8,04/11/2020
f3897a,cdb72c,13,3,9,04/11/2020
716b8e,603b54,1,1,1,03/01/2020
716b8e,603b54,2,1,2,03/01/2020
716b8e,603b54,3,1,3,03/01/2020
716b8e,603b54,4,1,4,03/01/2020
716b8e,603b54,4,2,5,03/01/2020
716b8e,603b54,8,1,6,03/01/2020
716b8e,603b54,11,1,7,03/01/2020
716b8e,603b54,11,2,8,03/01/2020
716b8e,603b54,12,1,9,03/01/2020
716b8e,603b54,13,3,10,03/01/2020
511c32,b9937e,1,1,1,04/15/2020
511c32,b9937e,4,1,2,04/15/2020
511c32,b9937e,4,2,3,04/15/2020
511c32,b9937e,5,1,4,04/15/2020
511c32,b9937e,5,2,5,04/15/2020
511c32,b9937e,6,1,6,04/15/2020
511c32,b9937e,6,2,7,04/15/2020
511c32,b9937e,8,1,8,04/15/2020
511c32,b9937e,8,2,9,04/15/2020
511c32,b9937e,12,1,10,04/15/2020
511c32,b9937e,13,3,11,04/15/2020
48d7bd,704a55,1,1,1,03/14/2020
48d7bd,704a55,2,1,2,03/14/2020
48d7bd,704a55,4,1,3,03/14/2020
48d7bd,704a55,5,1,4,03/14/2020
48d7bd,704a55,5,2,5,03/14/2020
48d7bd,704a55,8,1,6,03/14/2020
48d7bd,704a55,9,1,7,03/14/2020
48d7bd,704a55,9,2,8,03/14/2020
48d7bd,704a55,10,1,9,03/14/2020
48d7bd,704a55,10,2,10,03/14/2020
48d7bd,704a55,12,1,11,03/14/2020
48d7bd,704a55,13,3,12,03/14/2020
b27fe0,5d8f47,1,1,1,03/26/2020
b27fe0,5d8f47,9,1,2,03/26/2020
965c5b,6f4e34,1,1,1,02/03/2020
965c5b,6f4e34,3,1,2,02/03/2020
965c5b,6f4e34,3,2,3,02/03/2020
965c5b,6f4e34,4,1,4,02/03/2020
965c5b,6f4e34,6,1,5,02/03/2020
965c5b,6f4e34,6,2,6,02/03/2020
965c5b,6f4e34,8,1,7,02/03/2020
965c5b,6f4e34,8,2,8,02/03/2020
965c5b,6f4e34,12,1,9,02/03/2020
965c5b,6f4e34,13,3,10,02/03/2020
7d7b12,0ddc8e,1,1,1,04/15/2020
7d7b12,0ddc8e,2,1,2,04/15/2020
7d7b12,0ddc8e,3,1,3,04/15/2020
7d7b12,0ddc8e,3,2,4,04/15/2020
7d7b12,0ddc8e,4,1,5,04/15/2020
7d7b12,0ddc8e,5,1,6,04/15/2020
7d7b12,0ddc8e,5,2,7,04/15/2020
7d7b12,0ddc8e,6,1,8,04/15/2020
7d7b12,0ddc8e,9,1,9,04/15/2020
7d7b12,0ddc8e,11,1,10,04/15/2020
7d7b12,0ddc8e,12,1,11,04/15/2020
7d7b12,0ddc8e,13,3,12,04/15/2020
01cb19,c9bfa9,1,1,1,03/14/2020
01cb19,c9bfa9,2,1,2,03/14/2020
01cb19,c9bfa9,3,1,3,03/14/2020
01cb19,c9bfa9,4,1,4,03/14/2020
01cb19,c9bfa9,5,1,5,03/14/2020
01cb19,c9bfa9,5,2,6,03/14/2020
01cb19,c9bfa9,12,1,7,03/14/2020
48308b,c686c1,1,1,1,01/29/2020
48308b,c686c1,2,1,2,01/29/2020
48308b,c686c1,3,1,3,01/29/2020
48308b,c686c1,3,2,4,01/29/2020
48308b,c686c1,8,1,5,01/29/2020
48308b,c686c1,8,2,6,01/29/2020
48308b,c686c1,9,1,7,01/29/2020
48308b,c686c1,9,2,8,01/29/2020
48308b,c686c1,10,1,9,01/29/2020
48308b,c686c1,10,2,10,01/29/2020
48308b,c686c1,12,1,11,01/29/2020
48308b,c686c1,13,3,12,01/29/2020
57d437,42ca74,1,1,1,03/12/2020
57d437,42ca74,4,1,2,03/12/2020
57d437,42ca74,5,1,3,03/12/2020
57d437,42ca74,5,2,4,03/12/2020
57d437,42ca74,6,1,5,03/12/2020
57d437,42ca74,6,2,6,03/12/2020
57d437,42ca74,8,1,7,03/12/2020
57d437,42ca74,8,2,8,03/12/2020
57d437,42ca74,10,1,9,03/12/2020
57d437,42ca74,10,2,10,03/12/2020
57d437,42ca74,12,1,11,03/12/2020
57d437,42ca74,13,3,12,03/12/2020
fe261f,56f28f,1,1,1,04/10/2020
fe261f,56f28f,2,1,2,04/10/2020
fe261f,56f28f,3,1,3,04/10/2020
fe261f,56f28f,3,2,4,04/10/2020
fe261f,56f28f,12,1,5,04/10/2020
fe261f,56f28f,13,3,6,04/10/2020
e17256,863bdd,1,1,1,02/15/2020
e17256,863bdd,2,1,2,02/15/2020
e17256,863bdd,3,1,3,02/15/2020
e17256,863bdd,3,2,4,02/15/2020
e17256,863bdd,6,1,5,02/15/2020
e17256,863bdd,6,2,6,02/15/2020
e17256,863bdd,8,1,7,02/15/2020
e17256,863bdd,12,1,8,02/15/2020
b0c937,f4b5e8,1,1,1,02/10/2020
b0c937,f4b5e8,2,1,2,02/10/2020
b0c937,f4b5e8,6,1,3,02/10/2020
b0c937,f4b5e8,6,2,4,02/10/2020
b0c937,f4b5e8,7,1,5,02/10/2020
b0c937,f4b5e8,8,1,6,02/10/2020
b0c937,f4b5e8,8,2,7,02/10/2020
b0c937,f4b5e8,9,1,8,02/10/2020
b0c937,f4b5e8,9,2,9,02/10/2020
b0c937,f4b5e8,10,1,10,02/10/2020
b0c937,f4b5e8,10,2,11,02/10/2020
b0c937,f4b5e8,11,1,12,02/10/2020
b0c937,f4b5e8,11,2,13,02/10/2020
b0c937,f4b5e8,12,1,14,02/10/2020
b0c937,f4b5e8,13,3,15,02/10/2020
8ff58a,e83169,1,1,1,03/21/2020
8ff58a,e83169,2,1,2,03/21/2020
8ff58a,e83169,4,1,3,03/21/2020
8ff58a,e83169,4,2,4,03/21/2020
8ff58a,e83169,6,1,5,03/21/2020
8ff58a,e83169,6,2,6,03/21/2020
8ff58a,e83169,8,1,7,03/21/2020
8ff58a,e83169,9,1,8,03/21/2020
8ff58a,e83169,10,1,9,03/21/2020
8ff58a,e83169,11,1,10,03/21/2020
8ff58a,e83169,11,2,11,03/21/2020
e8eac2,8313df,1,1,1,03/06/2020
e8eac2,8313df,4,1,2,03/06/2020
e8eac2,8313df,4,2,3,03/06/2020
e8eac2,8313df,6,1,4,03/06/2020
e8eac2,8313df,7,1,5,03/06/2020
e8eac2,8313df,9,1,6,03/06/2020
e8eac2,8313df,9,2,7,03/06/2020
e8eac2,8313df,10,1,8,03/06/2020
e8eac2,8313df,10,2,9,03/06/2020
e8eac2,8313df,12,1,10,03/06/2020
63d9c8,46dd2f,1,1,1,03/29/2020
63d9c8,46dd2f,2,1,2,03/29/2020
63d9c8,46dd2f,3,1,3,03/29/2020
63d9c8,46dd2f,3,2,4,03/29/2020
63d9c8,46dd2f,5,1,5,03/29/2020
63d9c8,46dd2f,5,2,6,03/29/2020
63d9c8,46dd2f,7,1,7,03/29/2020
63d9c8,46dd2f,10,1,8,03/29/2020
63d9c8,46dd2f,12,1,9,03/29/2020
63d9c8,46dd2f,13,3,10,03/29/2020
0a9220,59511b,1,1,1,03/22/2020
0a9220,59511b,2,1,2,03/22/2020
0a9220,59511b,3,1,3,03/22/2020
0a9220,59511b,6,1,4,03/22/2020
0a9220,59511b,6,2,5,03/22/2020
0a9220,59511b,7,1,6,03/22/2020
0a9220,59511b,9,1,7,03/22/2020
0a9220,59511b,9,2,8,03/22/2020
0a9220,59511b,11,1,9,03/22/2020
eeb455,d345a8,1,1,1,02/23/2020
eeb455,d345a8,2,1,2,02/23/2020
eeb455,d345a8,3,1,3,02/23/2020
eeb455,d345a8,4,1,4,02/23/2020
eeb455,d345a8,4,2,5,02/23/2020
eeb455,d345a8,5,1,6,02/23/2020
eeb455,d345a8,6,1,7,02/23/2020
eeb455,d345a8,9,1,8,02/23/2020
eeb455,d345a8,9,2,9,02/23/2020
eeb455,d345a8,11,1,10,02/23/2020
eeb455,d345a8,11,2,11,02/23/2020
eeb455,d345a8,12,1,12,02/23/2020
eeb455,d345a8,13,3,13,02/23/2020
e0f15a,a26e03,1,1,1,02/20/2020
e0f15a,a26e03,2,1,2,02/20/2020
e0f15a,a26e03,6,1,3,02/20/2020
e0f15a,a26e03,6,2,4,02/20/2020
e0f15a,a26e03,9,1,5,02/20/2020
e0f15a,a26e03,12,1,6,02/20/2020
af083d,87a4ba,1,1,1,03/18/2020
af083d,87a4ba,2,1,2,03/18/2020
af083d,87a4ba,3,1,3,03/18/2020
af083d,87a4ba,3,2,4,03/18/2020
af083d,87a4ba,5,1,5,03/18/2020
af083d,87a4ba,5,2,6,03/18/2020
af083d,87a4ba,6,1,7,03/18/2020
af083d,87a4ba,7,1,8,03/18/2020
af083d,87a4ba,7,2,9,03/18/2020
af083d,87a4ba,8,1,10,03/18/2020
af083d,87a4ba,9,1,11,03/18/2020
af083d,87a4ba,9,2,12,03/18/2020
af083d,87a4ba,11,1,13,03/18/2020
af083d,87a4ba,11,2,14,03/18/2020
af083d,87a4ba,12,1,15,03/18/2020
0fc437,c4ca42,2,1,1,02/04/2020
0fc437,c4ca42,2,4,2,02/04/2020
0fc437,c4ca42,2,5,3,02/04/2020
0fc437,c4ca42,3,1,4,02/04/2020
0fc437,c4ca42,4,1,5,02/04/2020
0fc437,c4ca42,5,1,6,02/04/2020
0fc437,c4ca42,5,2,7,02/04/2020
0fc437,c4ca42,6,1,8,02/04/2020
0fc437,c4ca42,6,2,9,02/04/2020
0fc437,c4ca42,7,1,10,02/04/2020
0fc437,c4ca42,7,2,11,02/04/2020
0fc437,c4ca42,8,1,12,02/04/2020
0fc437,c4ca42,8,2,13,02/04/2020
0fc437,c4ca42,10,1,14,02/04/2020
0fc437,c4ca42,10,2,15,02/04/2020
0fc437,c4ca42,11,1,16,02/04/2020
0fc437,c4ca42,11,2,17,02/04/2020
0fc437,c4ca42,12,1,18,02/04/2020
0fc437,c4ca42,13,3,19,02/04/2020
c5c0ee,c81e72,2,1,1,01/18/2020
25502e,eccbc8,2,1,1,02/21/2020
4c0ce3,a87ff6,2,1,1,02/22/2020
b45feb,e4da3b,2,1,1,02/01/2020
4.84E+95,167909,2,1,1,01/25/2020
1.24E+11,8f14e4,2,1,1,02/09/2020
1.24E+11,8f14e4,2,4,2,02/09/2020
1.24E+11,8f14e4,4,1,3,02/09/2020
1.24E+11,8f14e4,9,1,4,02/09/2020
1.24E+11,8f14e4,9,2,5,02/09/2020
1.24E+11,8f14e4,12,1,6,02/09/2020
1.24E+11,8f14e4,13,3,7,02/09/2020
f3637a,c9f0f8,2,1,1,02/12/2020
f3637a,c9f0f8,2,4,2,02/12/2020
f3637a,c9f0f8,6,1,3,02/12/2020
f3637a,c9f0f8,8,1,4,02/12/2020
f3637a,c9f0f8,10,1,5,02/12/2020
f3637a,c9f0f8,10,2,6,02/12/2020
f3637a,c9f0f8,11,1,7,02/12/2020
f3637a,c9f0f8,12,1,8,02/12/2020
f3637a,c9f0f8,13,3,9,02/12/2020
046f60,45c48c,2,1,1,02/07/2020
fe2f8f,d3d944,2,1,1,01/23/2020
1959ab,6512bd,2,1,1,01/17/2020
1959ab,6512bd,2,4,2,01/17/2020
1959ab,6512bd,2,5,3,01/17/2020
1959ab,6512bd,3,1,4,01/17/2020
1959ab,6512bd,3,2,5,01/17/2020
1959ab,6512bd,4,1,6,01/17/2020
1959ab,6512bd,4,2,7,01/17/2020
1959ab,6512bd,5,1,8,01/17/2020
1959ab,6512bd,6,1,9,01/17/2020
1959ab,6512bd,6,2,10,01/17/2020
1959ab,6512bd,7,1,11,01/17/2020
1959ab,6512bd,7,2,12,01/17/2020
1959ab,6512bd,8,1,13,01/17/2020
1959ab,6512bd,9,1,14,01/17/2020
1959ab,6512bd,9,2,15,01/17/2020
1959ab,6512bd,10,1,16,01/17/2020
1959ab,6512bd,10,2,17,01/17/2020
1959ab,6512bd,11,1,18,01/17/2020
1959ab,6512bd,11,2,19,01/17/2020
1959ab,6512bd,12,1,20,01/17/2020
1959ab,6512bd,13,3,21,01/17/2020
22f79f,c20ad4,2,1,1,02/06/2020
22f79f,c20ad4,2,4,2,02/06/2020
22f79f,c20ad4,2,5,3,02/06/2020
22f79f,c20ad4,3,1,4,02/06/2020
22f79f,c20ad4,4,1,5,02/06/2020
22f79f,c20ad4,4,2,6,02/06/2020
22f79f,c20ad4,5,1,7,02/06/2020
22f79f,c20ad4,5,2,8,02/06/2020
22f79f,c20ad4,6,1,9,02/06/2020
22f79f,c20ad4,6,2,10,02/06/2020
22f79f,c20ad4,8,1,11,02/06/2020
22f79f,c20ad4,8,2,12,02/06/2020
22f79f,c20ad4,9,1,13,02/06/2020
22f79f,c20ad4,9,2,14,02/06/2020
22f79f,c20ad4,10,1,15,02/06/2020
22f79f,c20ad4,10,2,16,02/06/2020
22f79f,c20ad4,11,1,17,02/06/2020
22f79f,c20ad4,11,2,18,02/06/2020
22f79f,c20ad4,12,1,19,02/06/2020
22f79f,c20ad4,13,3,20,02/06/2020
af91d8,c51ce4,2,1,1,02/12/2020
af91d8,c51ce4,2,4,2,02/12/2020
af91d8,c51ce4,2,5,3,02/12/2020
af91d8,c51ce4,4,1,4,02/12/2020
af91d8,c51ce4,4,2,5,02/12/2020
af91d8,c51ce4,5,1,6,02/12/2020
af91d8,c51ce4,5,2,7,02/12/2020
af91d8,c51ce4,6,1,8,02/12/2020
af91d8,c51ce4,6,2,9,02/12/2020
af91d8,c51ce4,8,1,10,02/12/2020
af91d8,c51ce4,8,2,11,02/12/2020
af91d8,c51ce4,10,1,12,02/12/2020
f49ff9,aab323,2,1,1,01/12/2020
f49ff9,aab323,2,4,2,01/12/2020
f49ff9,aab323,2,5,3,01/12/2020
f49ff9,aab323,4,1,4,01/12/2020
f49ff9,aab323,4,2,5,01/12/2020
f49ff9,aab323,5,1,6,01/12/2020
f49ff9,aab323,5,2,7,01/12/2020
f49ff9,aab323,6,1,8,01/12/2020
f49ff9,aab323,6,2,9,01/12/2020
f49ff9,aab323,8,1,10,01/12/2020
f49ff9,aab323,8,2,11,01/12/2020
f49ff9,aab323,10,1,12,01/12/2020
f49ff9,aab323,10,2,13,01/12/2020
f49ff9,aab323,12,1,14,01/12/2020
f49ff9,aab323,13,3,15,01/12/2020
b9f3b2,9bf31c,2,1,1,01/28/2020
04e665,c74d97,2,1,1,01/06/2020
962f96,70efdf,2,1,1,02/17/2020
962f96,70efdf,2,4,2,02/17/2020
962f96,70efdf,2,5,3,02/17/2020
962f96,70efdf,3,1,4,02/17/2020
962f96,70efdf,3,2,5,02/17/2020
962f96,70efdf,4,1,6,02/17/2020
962f96,70efdf,5,1,7,02/17/2020
962f96,70efdf,5,2,8,02/17/2020
962f96,70efdf,9,1,9,02/17/2020
962f96,70efdf,9,2,10,02/17/2020
962f96,70efdf,12,1,11,02/17/2020
962f96,70efdf,13,3,12,02/17/2020
53e96e,6f4922,2,1,1,02/29/2020
04ce86,1f0e3d,2,1,1,02/11/2020
1038ec,98f137,2,1,1,02/12/2020
1038ec,98f137,2,4,2,02/12/2020
1038ec,98f137,2,5,3,02/12/2020
1038ec,98f137,3,1,4,02/12/2020
1038ec,98f137,4,1,5,02/12/2020
1038ec,98f137,5,1,6,02/12/2020
1038ec,98f137,5,2,7,02/12/2020
1038ec,98f137,6,1,8,02/12/2020
1038ec,98f137,10,1,9,02/12/2020
1038ec,98f137,10,2,10,02/12/2020
1038ec,98f137,11,1,11,02/12/2020
1038ec,98f137,11,2,12,02/12/2020
1038ec,98f137,12,1,13,02/12/2020
1038ec,98f137,13,3,14,02/12/2020
b5f4b4,3c59dc,2,1,1,02/14/2020
f6c20a,b6d767,2,1,1,02/08/2020
f6c20a,b6d767,2,4,2,02/08/2020
f6c20a,b6d767,3,1,3,02/08/2020
f6c20a,b6d767,4,1,4,02/08/2020
f6c20a,b6d767,5,1,5,02/08/2020
f6c20a,b6d767,5,2,6,02/08/2020
f6c20a,b6d767,6,1,7,02/08/2020
f6c20a,b6d767,6,2,8,02/08/2020
f6c20a,b6d767,7,1,9,02/08/2020
f6c20a,b6d767,7,2,10,02/08/2020
f6c20a,b6d767,11,1,11,02/08/2020
ed6296,37693c,2,1,1,01/16/2020
ba4d74,1ff1de,2,1,1,01/23/2020
ba4d74,1ff1de,2,4,2,01/23/2020
ba4d74,1ff1de,3,1,3,01/23/2020
ba4d74,1ff1de,3,2,4,01/23/2020
ba4d74,1ff1de,4,1,5,01/23/2020
ba4d74,1ff1de,4,2,6,01/23/2020
ba4d74,1ff1de,6,1,7,01/23/2020
ba4d74,1ff1de,7,1,8,01/23/2020
ba4d74,1ff1de,7,2,9,01/23/2020
ba4d74,1ff1de,8,1,10,01/23/2020
ba4d74,1ff1de,8,2,11,01/23/2020
ba4d74,1ff1de,10,1,12,01/23/2020
ba4d74,1ff1de,12,1,13,01/23/2020
ba4d74,1ff1de,13,3,14,01/23/2020
a035ba,8e296a,2,1,1,01/08/2020
cb44c6,4e732c,2,1,1,01/26/2020
cb44c6,4e732c,2,4,2,01/26/2020
cb44c6,4e732c,3,1,3,01/26/2020
cb44c6,4e732c,4,1,4,01/26/2020
cb44c6,4e732c,4,2,5,01/26/2020
cb44c6,4e732c,7,1,6,01/26/2020
cb44c6,4e732c,7,2,7,01/26/2020
cb44c6,4e732c,8,1,8,01/26/2020
cb44c6,4e732c,11,1,9,01/26/2020
3c6716,02e74f,2,1,1,01/31/2020
3c6716,02e74f,2,4,2,01/31/2020
3c6716,02e74f,2,5,3,01/31/2020
3c6716,02e74f,3,1,4,01/31/2020
3c6716,02e74f,3,2,5,01/31/2020
3c6716,02e74f,5,1,6,01/31/2020
3c6716,02e74f,7,1,7,01/31/2020
3c6716,02e74f,7,2,8,01/31/2020
3c6716,02e74f,8,1,9,01/31/2020
3c6716,02e74f,8,2,10,01/31/2020
3c6716,02e74f,9,1,11,01/31/2020
3c6716,02e74f,9,2,12,01/31/2020
3c6716,02e74f,10,1,13,01/31/2020
3c6716,02e74f,10,2,14,01/31/2020
3c6716,02e74f,11,1,15,01/31/2020
3c6716,02e74f,11,2,16,01/31/2020
3c6716,02e74f,12,1,17,01/31/2020
3c6716,02e74f,13,3,18,01/31/2020
1d34f3,33e75f,2,1,1,02/29/2020
1d34f3,33e75f,2,4,2,02/29/2020
1d34f3,33e75f,2,5,3,02/29/2020
1d34f3,33e75f,3,1,4,02/29/2020
1d34f3,33e75f,4,1,5,02/29/2020
1d34f3,33e75f,6,1,6,02/29/2020
1d34f3,33e75f,6,2,7,02/29/2020
1d34f3,33e75f,7,1,8,02/29/2020
1d34f3,33e75f,7,2,9,02/29/2020
1d34f3,33e75f,8,1,10,02/29/2020
1d34f3,33e75f,11,1,11,02/29/2020
1d34f3,33e75f,11,2,12,02/29/2020
1d34f3,33e75f,12,1,13,02/29/2020
1d34f3,33e75f,13,3,14,02/29/2020
356c8b,6ea9ab,2,1,1,01/10/2020
356c8b,6ea9ab,2,4,2,01/10/2020
356c8b,6ea9ab,2,5,3,01/10/2020
356c8b,6ea9ab,3,1,4,01/10/2020
356c8b,6ea9ab,3,2,5,01/10/2020
356c8b,6ea9ab,4,1,6,01/10/2020
356c8b,6ea9ab,4,2,7,01/10/2020
356c8b,6ea9ab,5,1,8,01/10/2020
356c8b,6ea9ab,5,2,9,01/10/2020
356c8b,6ea9ab,6,1,10,01/10/2020
356c8b,6ea9ab,7,1,11,01/10/2020
356c8b,6ea9ab,7,2,12,01/10/2020
356c8b,6ea9ab,8,1,13,01/10/2020
356c8b,6ea9ab,8,2,14,01/10/2020
356c8b,6ea9ab,10,1,15,01/10/2020
356c8b,6ea9ab,10,2,16,01/10/2020
356c8b,6ea9ab,11,1,17,01/10/2020
356c8b,6ea9ab,11,2,18,01/10/2020
356c8b,6ea9ab,12,1,19,01/10/2020
356c8b,6ea9ab,13,3,20,01/10/2020
d311fa,34173c,2,1,1,02/02/2020
d311fa,34173c,2,4,2,02/02/2020
d311fa,34173c,2,5,3,02/02/2020
d311fa,34173c,3,1,4,02/02/2020
d311fa,34173c,3,2,5,02/02/2020
d311fa,34173c,5,1,6,02/02/2020
d311fa,34173c,5,2,7,02/02/2020
d311fa,34173c,6,1,8,02/02/2020
d311fa,34173c,6,2,9,02/02/2020
d311fa,34173c,7,1,10,02/02/2020
d311fa,34173c,9,1,11,02/02/2020
d311fa,34173c,9,2,12,02/02/2020
d311fa,34173c,10,1,13,02/02/2020
d311fa,34173c,10,2,14,02/02/2020
d311fa,34173c,11,1,15,02/02/2020
d311fa,34173c,11,2,16,02/02/2020
d311fa,34173c,12,1,17,02/02/2020
d311fa,34173c,13,3,18,02/02/2020
0da47b,c16a53,2,1,1,02/13/2020
0da47b,c16a53,2,4,2,02/13/2020
0da47b,c16a53,2,5,3,02/13/2020
0da47b,c16a53,3,1,4,02/13/2020
0da47b,c16a53,5,1,5,02/13/2020
0da47b,c16a53,5,2,6,02/13/2020
0da47b,c16a53,7,1,7,02/13/2020
0da47b,c16a53,7,2,8,02/13/2020
0da47b,c16a53,8,1,9,02/13/2020
0da47b,c16a53,8,2,10,02/13/2020
0da47b,c16a53,10,1,11,02/13/2020
0da47b,c16a53,10,2,12,02/13/2020
0da47b,c16a53,11,1,13,02/13/2020
0da47b,c16a53,11,2,14,02/13/2020
0da47b,c16a53,12,1,15,02/13/2020
0da47b,c16a53,13,3,16,02/13/2020
c2aad0,6364d3,2,1,1,02/17/2020
c2aad0,6364d3,2,4,2,02/17/2020
c2aad0,6364d3,2,5,3,02/17/2020
c2aad0,6364d3,3,1,4,02/17/2020
c2aad0,6364d3,3,2,5,02/17/2020
c2aad0,6364d3,5,1,6,02/17/2020
c2aad0,6364d3,5,2,7,02/17/2020
c2aad0,6364d3,6,1,8,02/17/2020
c2aad0,6364d3,6,2,9,02/17/2020
c2aad0,6364d3,8,1,10,02/17/2020
c2aad0,6364d3,8,2,11,02/17/2020
c2aad0,6364d3,9,1,12,02/17/2020
c2aad0,6364d3,9,2,13,02/17/2020
c2aad0,6364d3,10,1,14,02/17/2020
c2aad0,6364d3,11,1,15,02/17/2020
c2aad0,6364d3,11,2,16,02/17/2020
c2aad0,6364d3,12,1,17,02/17/2020
c2aad0,6364d3,13,3,18,02/17/2020
d4473e,182be0,2,1,1,02/03/2020
d4473e,182be0,2,4,2,02/03/2020
d4473e,182be0,2,5,3,02/03/2020
d4473e,182be0,3,1,4,02/03/2020
d4473e,182be0,3,2,5,02/03/2020
d4473e,182be0,4,1,6,02/03/2020
d4473e,182be0,4,2,7,02/03/2020
d4473e,182be0,5,1,8,02/03/2020
d4473e,182be0,5,2,9,02/03/2020
d4473e,182be0,8,1,10,02/03/2020
d4473e,182be0,8,2,11,02/03/2020
d4473e,182be0,10,1,12,02/03/2020
d4473e,182be0,10,2,13,02/03/2020
d4473e,182be0,12,1,14,02/03/2020
d4473e,182be0,13,3,15,02/03/2020
